"idhod","hodnota","ukaz_kod","vek_cis","vek_kod","uzemi_cis","uzemi_kod","sldb_rok","sldb_datum","ukaz_txt","vek_txt","uzemi_txt"
"947068020","614","3162","1035","1100000014","43","505161","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Štěpánov"
"947104048","2080","3162","1035","1300150064","43","505161","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Štěpánov"
"947092350","695","3162","1035","1200659999","43","505161","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Štěpánov"
"947109217","13007","3162",,,"43","505188","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Šternberk"
"947139245","2014","3162","1035","1100000014","43","505188","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Šternberk"
"947092351","8039","3162","1035","1300150064","43","505188","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Šternberk"
"947151049","2954","3162","1035","1200659999","43","505188","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Šternberk"
"947097464","1577","3162",,,"43","505218","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Šumvald"
"947151053","245","3162","1035","1100000014","43","505218","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Šumvald"
"947115802","994","3162","1035","1300150064","43","505218","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Šumvald"
"947080608","338","3162","1035","1200659999","43","505218","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Šumvald"
"947071842","1278","3162",,,"43","505269","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Těšetice"
"947127575","215","3162","1035","1100000014","43","505269","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Těšetice"
"947104049","812","3162","1035","1300150064","43","505269","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Těšetice"
"947080610","251","3162","1035","1200659999","43","505269","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Těšetice"
"947072182","1746","3162",,,"43","505293","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Troubelice"
"947139247","276","3162","1035","1100000014","43","505293","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Troubelice"
"947127576","1113","3162","1035","1300150064","43","505293","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Troubelice"
"947080611","357","3162","1035","1200659999","43","505293","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Troubelice"
"947072274","1761","3162",,,"43","505366","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Tršice"
"947127710","334","3162","1035","1100000014","43","505366","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Tršice"
"947139391","1109","3162","1035","1300150064","43","505366","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Tršice"
"947151190","318","3162","1035","1200659999","43","505366","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Tršice"
"947073955","331","3162",,,"43","505391","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Bělá u Jevíčka"
"947115950","47","3162","1035","1100000014","43","505391","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Bělá u Jevíčka"
"947092519","193","3162","1035","1300150064","43","505391","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Bělá u Jevíčka"
"947115949","91","3162","1035","1200659999","43","505391","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Bělá u Jevíčka"
"947120882","1404","3162",,,"43","505501","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Újezd"
"947104225","224","3162","1035","1100000014","43","505501","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Újezd"
"947080770","870","3162","1035","1300150064","43","505501","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Újezd"
"947104224","310","3162","1035","1200659999","43","505501","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Újezd"
"947109218","313","3162",,,"43","505528","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Jenčice"
"947068170","28","3162","1035","1100000014","43","505528","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Jenčice"
"947115951","200","3162","1035","1300150064","43","505528","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Jenčice"
"947127711","85","3162","1035","1200659999","43","505528","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Jenčice"
"947144325","10964","3162",,,"43","505587","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Uničov"
"947092520","1575","3162","1035","1100000014","43","505587","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Uničov"
"947104226","6950","3162","1035","1300150064","43","505587","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Uničov"
"947139392","2439","3162","1035","1200659999","43","505587","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Uničov"
"947144326","3470","3162",,,"43","505609","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Velká Bystřice"
"947139393","628","3162","1035","1100000014","43","505609","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Velká Bystřice"
"947127712","2185","3162","1035","1300150064","43","505609","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Velká Bystřice"
"947151191","657","3162","1035","1200659999","43","505609","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Velká Bystřice"
"947109219","3035","3162",,,"43","505650","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Velký Týnec"
"947139538","634","3162","1035","1100000014","43","505650","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Velký Týnec"
"947116092","1929","3162","1035","1300150064","43","505650","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Velký Týnec"
"947104227","472","3162","1035","1200659999","43","505650","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Velký Týnec"
"947072391","1359","3162",,,"43","505668","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Velký Újezd"
"947139539","268","3162","1035","1100000014","43","505668","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Velký Újezd"
"947151355","856","3162","1035","1300150064","43","505668","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Velký Újezd"
"947104374","235","3162","1035","1200659999","43","505668","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Velký Újezd"
"947144327","877","3162",,,"43","505781","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Zápy"
"947092672","165","3162","1035","1100000014","43","505781","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Zápy"
"947116093","568","3162","1035","1300150064","43","505781","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Zápy"
"947104375","144","3162","1035","1200659999","43","505781","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Zápy"
"947109220","422","3162",,,"43","505862","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Žerotín"
"947139541","70","3162","1035","1100000014","43","505862","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Žerotín"
"947139540","263","3162","1035","1300150064","43","505862","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Žerotín"
"947104376","89","3162","1035","1200659999","43","505862","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Žerotín"
"947097465","55146","3162",,,"43","505927","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Opava"
"947116094","8271","3162","1035","1100000014","43","505927","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Opava"
"947127878","34888","3162","1035","1300150064","43","505927","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Opava"
"947092673","11987","3162","1035","1200659999","43","505927","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Opava"
"947109221","1706","3162",,,"43","506192","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Bohuslavice"
"947068316","336","3162","1035","1100000014","43","506192","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Bohuslavice"
"947104377","1095","3162","1035","1300150064","43","506192","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Bohuslavice"
"947127879","275","3162","1035","1200659999","43","506192","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Bohuslavice"
"947072138","4374","3162",,,"43","506214","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Bolatice"
"947068460","772","3162","1035","1100000014","43","506214","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Bolatice"
"947081057","2805","3162","1035","1300150064","43","506214","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Bolatice"
"947080912","797","3162","1035","1200659999","43","506214","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Bolatice"
"947097466","1464","3162",,,"43","506320","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Brumovice"
"947128034","239","3162","1035","1100000014","43","506320","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Brumovice"
"947081058","936","3162","1035","1300150064","43","506320","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Brumovice"
"947068461","289","3162","1035","1200659999","43","506320","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Brumovice"
"947132673","1323","3162",,,"43","506451","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Březová"
"947092825","230","3162","1035","1100000014","43","506451","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Březová"
"947104528","852","3162","1035","1300150064","43","506451","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Březová"
"947128035","241","3162","1035","1200659999","43","506451","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Březová"
"947085736","2820","3162",,,"43","506460","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Budišov nad Budišovkou"
"947139711","483","3162","1035","1100000014","43","506460","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Budišov nad Budišovkou"
"947139710","1665","3162","1035","1300150064","43","506460","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Budišov nad Budišovkou"
"947081059","672","3162","1035","1200659999","43","506460","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Budišov nad Budišovkou"
"947097615","201","3162",,,"43","506486","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Boží Dar"
"947128037","28","3162","1035","1100000014","43","506486","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Boží Dar"
"947128036","138","3162","1035","1300150064","43","506486","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Boží Dar"
"947104529","35","3162","1035","1200659999","43","506486","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Boží Dar"
"947109371","314","3162",,,"43","506494","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Nové Hamry"
"947068462","30","3162","1035","1100000014","43","506494","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Nové Hamry"
"947139712","192","3162","1035","1300150064","43","506494","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Nové Hamry"
"947081060","92","3162","1035","1200659999","43","506494","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Nové Hamry"
"947085906","164","3162",,,"43","506621","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Čichalov"
"947092987","29","3162","1035","1100000014","43","506621","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Čichalov"
"947151498","106","3162","1035","1300150064","43","506621","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Čichalov"
"947081061","29","3162","1035","1200659999","43","506621","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Čichalov"
"947144482","254","3162",,,"43","506664","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Skořice"
"947068611","32","3162","1035","1100000014","43","506664","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Skořice"
"947151625","164","3162","1035","1300150064","43","506664","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Skořice"
"947081211","58","3162","1035","1200659999","43","506664","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Skořice"
"947072443","374","3162",,,"43","506699","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Otmarov"
"947068612","87","3162","1035","1100000014","43","506699","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Otmarov"
"947128192","234","3162","1035","1300150064","43","506699","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Otmarov"
"947081212","53","3162","1035","1200659999","43","506699","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Otmarov"
"947074115","3888","3162",,,"43","506702","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Dolní Benešov"
"947068614","585","3162","1035","1100000014","43","506702","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Dolní Benešov"
"947081213","2514","3162","1035","1300150064","43","506702","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Dolní Benešov"
"947068613","789","3162","1035","1200659999","43","506702","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Dolní Benešov"
"947109372","1430","3162",,,"43","506711","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Dolní Lhota"
"947116403","214","3162","1035","1100000014","43","506711","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Dolní Lhota"
"947081214","907","3162","1035","1300150064","43","506711","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Dolní Lhota"
"947139857","309","3162","1035","1200659999","43","506711","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Dolní Lhota"
"947072348","215","3162",,,"43","506729","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Dvorce"
"947104673","39","3162","1035","1100000014","43","506729","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Dvorce"
